Transaction_ID,Date,Amount (INR),Transaction_Type,Account_Type,GST_Number,Compliance_Status,Fraud_Flag,Risk_Score,Business_Category,City,State,Country,Notes
TXN03816,05-12-2024,94324.22,IMPS,Corporate,2430202122Z8,GST Compliant,No,27,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03817,28-04-2024,125471.15,Cash Deposit,Business,2496091696Z5,GST Compliant,No,23,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03818,04-06-2024,169748.91,IMPS,Corporate,2480824494Z1,GST Compliant,No,6,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03819,28-09-2024,45981.62,NEFT,Business,2435933764Z5,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03820,23-06-2024,163471.09,RTGS,Corporate,2481965139Z5,GST Compliant,No,21,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03821,13-04-2024,46988.9,IMPS,Business,2463755409Z7,Non-GST Compliant,No,22,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03822,01-04-2024,135356.54,UPI,Business,2411721717Z6,GST Compliant,No,35,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03823,04-07-2024,86140.41,NEFT,Corporate,2455249997Z2,GST Compliant,No,38,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03824,09-10-2024,22945.1,Cash Deposit,Business,2428802462Z5,GST Compliant,No,32,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03825,29-06-2024,142855.55,RTGS,Corporate,2472909950Z1,Non-GST Compliant,Yes,97,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03826,18-06-2024,43560.35,NEFT,Corporate,2460443540Z7,Non-GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03827,05-07-2024,35332.92,Cash Deposit,Business,2415255771Z2,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03828,23-06-2024,71671.0,RTGS,Corporate,2423174399Z8,GST Compliant,No,33,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03829,09-08-2024,130661.52,UPI,Business,2480771796Z6,Non-GST Compliant,Yes,62,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03830,20-08-2024,46806.96,RTGS,Business,2495515603Z7,GST Compliant,No,8,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03831,10-06-2024,36740.47,Cash Deposit,Corporate,2464448725Z8,GST Compliant,No,33,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03832,13-05-2024,2000.63,RTGS,Business,2456783509Z5,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03833,11-08-2024,94333.9,IMPS,Business,2458942159Z1,GST Compliant,No,24,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03834,01-06-2024,85734.83,IMPS,Business,2455678620Z4,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03835,02-02-2024,46781.21,IMPS,Corporate,2418373057Z2,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03836,24-02-2024,10739.9,Cheque Payment,Business,2432968566Z8,Non-GST Compliant,No,16,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03837,07-01-2024,85856.88,Cash Deposit,Corporate,2431539715Z8,GST Compliant,No,30,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03838,31-08-2024,157643.14,Cheque Payment,Corporate,2461865754Z1,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03839,08-11-2024,143059.27,UPI,Corporate,2412237544Z2,GST Compliant,No,7,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03840,05-05-2024,172160.37,Cheque Payment,Business,2493649005Z6,GST Compliant,No,20,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03841,12-01-2024,1926.44,IMPS,Business,2414967703Z7,GST Compliant,No,23,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03842,16-01-2024,193284.2,Cheque Payment,Business,2418681238Z8,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03843,26-07-2024,68289.04,Cash Deposit,Business,2468641073Z1,GST Compliant,No,13,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03844,12-02-2024,198079.66,Cash Deposit,Corporate,2472553917Z2,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03845,14-05-2024,50531.37,NEFT,Business,2451711935Z5,GST Compliant,No,36,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03846,15-08-2024,94312.56,NEFT,Corporate,2462991917Z4,GST Compliant,No,11,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03847,20-04-2024,70792.0,RTGS,Corporate,2411993562Z3,GST Compliant,No,14,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03848,02-11-2024,71158.59,Cash Deposit,Corporate,2481693139Z4,GST Compliant,No,12,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03849,08-06-2024,168458.0,Cash Deposit,Business,2419182334Z3,GST Compliant,No,21,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03850,26-11-2024,149286.32,IMPS,Corporate,2470742004Z8,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03851,20-09-2024,198430.37,Cash Deposit,Corporate,2496783053Z5,GST Compliant,No,32,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03852,12-08-2024,122706.8,IMPS,Corporate,2462309321Z5,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03853,04-08-2024,92656.69,UPI,Corporate,2443305381Z7,Non-GST Compliant,Yes,80,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03854,14-02-2024,18023.87,Cash Deposit,Corporate,2428483263Z6,GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03855,01-08-2024,199312.32,IMPS,Corporate,2457982436Z4,GST Compliant,No,16,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03856,28-02-2024,110310.62,Cheque Payment,Corporate,2429638661Z6,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03857,11-05-2024,140098.49,IMPS,Business,2432784527Z8,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03858,13-04-2024,81354.41,UPI,Business,2455438894Z6,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03859,13-07-2024,109547.66,IMPS,Corporate,2481783372Z6,GST Compliant,No,17,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03860,05-06-2024,188516.12,Cheque Payment,Business,2456168883Z5,GST Compliant,No,26,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03861,07-04-2024,33292.22,IMPS,Business,2483553480Z8,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03862,13-08-2024,58481.59,Cash Deposit,Business,2495248727Z1,GST Compliant,No,38,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03863,23-07-2024,30420.42,NEFT,Corporate,2433056180Z6,GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03864,19-03-2024,158445.26,IMPS,Business,2466397051Z1,GST Compliant,No,19,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03865,03-05-2024,12418.43,Cash Deposit,Corporate,2441627759Z2,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03866,05-08-2024,16335.51,NEFT,Business,2492466732Z2,GST Compliant,No,6,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03867,04-01-2024,59705.84,UPI,Corporate,2447998326Z4,GST Compliant,No,18,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03868,30-03-2024,102842.49,Cash Deposit,Business,2481596562Z8,GST Compliant,No,37,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03869,13-04-2024,81260.9,NEFT,Corporate,2479024473Z7,GST Compliant,No,23,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03870,28-04-2024,8972.81,IMPS,Business,2492303655Z1,GST Compliant,No,25,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03871,12-05-2024,191498.74,RTGS,Business,2483328189Z7,GST Compliant,No,8,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03872,07-11-2024,190574.38,UPI,Business,2472028434Z6,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03873,05-04-2024,55878.47,NEFT,Business,2498241354Z3,Non-GST Compliant,Yes,92,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03874,26-11-2024,146307.81,Cheque Payment,Corporate,2437744258Z8,GST Compliant,No,18,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03875,22-05-2024,115719.3,UPI,Business,2416109590Z6,GST Compliant,No,34,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03876,14-10-2024,47502.96,RTGS,Corporate,2425118224Z3,Non-GST Compliant,Yes,86,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03877,28-01-2024,52441.69,NEFT,Business,2412832208Z8,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03878,04-10-2024,98235.72,Cash Deposit,Corporate,2433949129Z4,GST Compliant,No,15,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03879,20-08-2024,83853.2,Cash Deposit,Corporate,2431515146Z3,Non-GST Compliant,No,7,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03880,17-01-2024,58252.95,NEFT,Corporate,2480958320Z2,Non-GST Compliant,Yes,87,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03881,28-02-2024,161504.24,Cash Deposit,Corporate,2487328872Z6,GST Compliant,No,23,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03882,30-03-2024,96297.77,Cheque Payment,Business,2488989251Z2,Non-GST Compliant,Yes,80,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03883,17-07-2024,130973.06,IMPS,Corporate,2492033955Z1,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03884,27-12-2024,37862.81,Cheque Payment,Business,2440995047Z7,GST Compliant,No,7,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03885,26-01-2024,106706.2,UPI,Corporate,2492112584Z6,GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03886,25-01-2024,63602.03,RTGS,Business,2486897136Z3,GST Compliant,No,38,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03887,27-10-2024,105287.46,IMPS,Business,2462561279Z8,GST Compliant,No,15,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03888,04-12-2024,156167.36,Cash Deposit,Business,2467374869Z5,Non-GST Compliant,Yes,81,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03889,23-09-2024,153784.95,IMPS,Business,2447032130Z1,GST Compliant,No,35,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03890,29-06-2024,70850.59,Cash Deposit,Business,2470872580Z8,GST Compliant,No,13,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03891,25-12-2024,138858.48,Cash Deposit,Corporate,2418096422Z3,Non-GST Compliant,Yes,76,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03892,08-03-2024,188258.58,UPI,Corporate,2490786622Z5,GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03893,16-12-2024,125137.61,RTGS,Corporate,2484005962Z5,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03894,16-11-2024,29690.54,Cheque Payment,Business,2489031766Z4,GST Compliant,No,34,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03895,18-02-2024,135944.93,UPI,Business,2485876055Z6,GST Compliant,No,9,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03896,23-06-2024,20989.83,Cash Deposit,Corporate,2482294498Z6,GST Compliant,No,33,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03897,21-02-2024,174423.36,IMPS,Business,2499868172Z3,GST Compliant,No,27,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03898,11-04-2024,103336.93,NEFT,Corporate,2444442304Z2,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03899,03-08-2024,77034.3,Cheque Payment,Business,2422065089Z8,GST Compliant,No,6,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03900,06-07-2024,11410.75,NEFT,Corporate,2458393419Z5,GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03901,26-02-2024,76162.94,Cheque Payment,Corporate,2415008759Z6,GST Compliant,No,23,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03902,16-02-2024,180642.3,Cheque Payment,Business,2497207464Z5,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03903,07-06-2024,4206.39,RTGS,Corporate,2484254601Z1,Non-GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03904,22-06-2024,94934.89,UPI,Business,2479819144Z6,GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03905,29-08-2024,186232.31,NEFT,Business,2421346898Z5,GST Compliant,No,31,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03906,08-10-2024,78974.25,Cheque Payment,Business,2471248997Z3,Non-GST Compliant,Yes,85,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03907,28-08-2024,85640.86,IMPS,Business,2483027021Z1,GST Compliant,No,25,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03908,05-01-2024,115716.23,RTGS,Corporate,2491214197Z8,GST Compliant,No,27,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03909,24-03-2024,92592.84,Cheque Payment,Corporate,2477019663Z3,GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03910,03-11-2024,33728.65,IMPS,Corporate,2455954790Z4,GST Compliant,No,16,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03911,26-12-2024,3720.92,Cheque Payment,Business,2464411855Z6,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03912,04-09-2024,121966.23,Cash Deposit,Corporate,2496493973Z6,GST Compliant,No,31,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03913,23-02-2024,184162.11,RTGS,Corporate,2423482958Z6,GST Compliant,No,13,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03914,09-06-2024,21281.76,UPI,Corporate,2423047766Z1,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03915,13-08-2024,42198.43,Cash Deposit,Business,2487795509Z8,Non-GST Compliant,Yes,82,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03916,15-01-2024,74052.19,NEFT,Corporate,2422388266Z4,Non-GST Compliant,Yes,61,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03917,11-08-2024,161750.36,RTGS,Corporate,2495092097Z8,Non-GST Compliant,Yes,77,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03918,01-03-2024,53859.37,UPI,Corporate,2457571932Z7,GST Compliant,No,19,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03919,01-05-2024,176412.06,Cash Deposit,Business,2471074976Z4,GST Compliant,No,24,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03920,03-10-2024,11001.03,Cash Deposit,Corporate,2416529180Z5,GST Compliant,No,21,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03921,15-02-2024,188191.91,Cash Deposit,Corporate,2433641504Z8,GST Compliant,No,36,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03922,20-10-2024,112153.81,IMPS,Business,2474675225Z7,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03923,02-03-2024,131758.95,UPI,Business,2462337346Z7,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03924,26-03-2024,73544.23,UPI,Business,2421928141Z5,Non-GST Compliant,No,13,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03925,28-07-2024,156401.04,Cash Deposit,Business,2471334205Z5,GST Compliant,No,17,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03926,18-03-2024,33321.58,UPI,Business,2429567703Z6,GST Compliant,No,7,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03927,20-07-2024,9791.88,Cash Deposit,Business,2421696295Z3,GST Compliant,No,29,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03928,28-10-2024,79109.43,NEFT,Business,2480005057Z7,GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03929,10-08-2024,170740.61,NEFT,Corporate,2434547677Z7,GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03930,09-08-2024,150987.82,IMPS,Business,2496232363Z3,GST Compliant,No,18,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03931,03-01-2024,103436.02,UPI,Corporate,2472262200Z3,GST Compliant,No,34,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03932,06-01-2024,114431.83,Cash Deposit,Corporate,2449925287Z5,GST Compliant,No,35,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03933,02-04-2024,25987.27,RTGS,Business,2415862870Z7,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03934,08-01-2024,168137.89,IMPS,Business,2474521943Z2,GST Compliant,No,22,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03935,22-08-2024,157394.07,NEFT,Corporate,2445563348Z6,GST Compliant,No,7,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03936,17-04-2024,131297.51,Cash Deposit,Corporate,2455417655Z1,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03937,09-06-2024,93243.55,NEFT,Business,2470924706Z2,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03938,27-07-2024,192892.21,UPI,Business,2449708210Z6,Non-GST Compliant,Yes,61,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03939,27-08-2024,175807.6,IMPS,Corporate,2466452282Z2,Non-GST Compliant,No,11,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03940,26-11-2024,128889.65,RTGS,Corporate,2467238975Z7,GST Compliant,No,26,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03941,28-11-2024,74366.48,RTGS,Corporate,2470419424Z8,GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03942,19-02-2024,123608.28,IMPS,Business,2447476822Z1,GST Compliant,No,27,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03943,11-01-2024,115092.43,RTGS,Corporate,2473156268Z3,GST Compliant,No,19,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03944,16-12-2024,78854.46,UPI,Business,2419085872Z1,Non-GST Compliant,No,12,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03945,04-06-2024,61341.73,Cheque Payment,Business,2459935167Z1,GST Compliant,No,31,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03946,10-03-2024,81408.09,IMPS,Business,2449082256Z6,GST Compliant,No,11,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN03947,17-06-2024,114786.54,UPI,Business,2445038813Z1,Non-GST Compliant,Yes,92,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN03948,28-09-2024,85632.69,RTGS,Corporate,2457329111Z2,GST Compliant,No,23,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03949,08-03-2024,52722.26,Cash Deposit,Corporate,2440771684Z5,GST Compliant,No,25,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03950,20-12-2024,152195.05,Cheque Payment,Business,2475569522Z6,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03951,08-09-2024,106298.18,NEFT,Corporate,2424028421Z6,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03952,17-02-2024,13544.36,NEFT,Business,2483797400Z6,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN03953,02-07-2024,73669.62,NEFT,Corporate,2498296739Z1,GST Compliant,No,19,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03954,15-11-2024,176983.84,RTGS,Business,2495724665Z6,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN03955,05-07-2024,151049.75,IMPS,Corporate,2421054447Z8,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03956,30-03-2024,64656.12,NEFT,Business,2495073857Z4,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN03957,27-11-2024,187637.25,Cash Deposit,Business,2443104997Z4,GST Compliant,No,7,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN03958,18-05-2024,15329.82,IMPS,Corporate,2479937753Z5,GST Compliant,No,16,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
